2014-01-01,54,68,10,4,0, 
2015-06-25,83,76,10,4,0, 
2015-06-26,85,73,10,6,0, 
2015-06-27,83,75,10,1,0.01,"Rain , Thunderstorm"
2015-06-28,82,73,9,2,0.08,"Rain , Thunderstorm"
2015-06-29,84,75,9,5,0, 
2015-06-30,84,76,7,4,0.75,"Fog , Rain , Thunderstorm"
2015-07-01,81,78,10,4,0,Rain
2015-07-02,81,78,10,6,0, 
2015-07-03,84,69,9,6,0, 
2015-07-04,84,73,10,7,0, 
2015-07-05,84,75,10,7,0, 
2015-07-06,84,72,9,8,0, 
2015-07-07,85,71,10,8,0, 
2015-07-08,85,69,9,8,0, 
2015-07-09,85,65,9,8,0, 
2015-07-10,84,68,9,6,0, 
2015-07-11,83,69,10,5,0, 
2015-07-12,84,67,10,5,0, 
2015-07-13,86,69,10,5,0, 
2015-07-14,86,61,10,6,0, 
2015-07-15,85,64,10,6,0, 
2015-07-16,85,69,10,6,0, 
2015-07-17,86,66,10,7,0, 
2015-07-18,88,65,10,7,0, 
2015-07-19,87,65,10,6,0, 
2015-07-20,86,66,10,5,0, 
2015-07-21,86,66,10,6,0, 
2015-07-22,87,64,10,7,0, 
2015-07-23,88,62,10,7,0, 
2015-07-24,88,62,10,6,0, 
2015-07-25,87,66,10,5,0, 
2015-07-26,87,67,9,6,0, 
2015-07-27,89,62,9,6,0, 
2015-07-28,89,63,9,8,0, 
2015-07-29,89,61,10,6,0, 
2015-07-30,88,55,10,2,0, 
2015-07-31,90,52,10,4,0, 
2015-08-01,86,47,10,3,0, 
2015-08-02,88,48,10,3,0, 
2015-08-03,87,54,10,4,0, 
2015-08-04,89,62,10,6,0, 
2015-08-05,90,59,10,7,0, 
2015-08-06,90,59,10,7,0, 
2015-08-07,89,61,10,6,0, 
2015-08-08,90,66,10,10,0, 
2015-08-09,89,65,-,-,0, 
2015-08-10,90,62,-,6,0, 
2015-08-11,90,-,-,-,0, 
2015-08-12,92,43,10,3,0, 
2015-08-13,91,51,10,3,0, 
2015-08-14,90,58,10,4,0, 
2015-08-15,89,54,10,3,0,Thunderstorm
2015-08-16,87,58,10,4,0, 
2015-08-17,86,61,10,4,0, 
2015-08-18,88,62,10,7,0, 
2015-08-19,89,62,10,6,0, 
2015-08-20,79,78,8,4,0.35,"Rain , Thunderstorm"
2015-08-21,82,73,9,5,0,Rain
2015-08-22,87,65,10,6,0, 
2015-08-23,89,64,10,5,0, 
2015-08-24,89,58,10,2,0, 
2015-08-25,89,56,10,3,0, 
2015-08-26,86,62,10,3,0, 
2015-08-27,86,56,10,4,0, 
2015-08-28,85,50,10,4,0, 
2015-08-29,83,55,10,3,0, 
2015-08-30,86,55,10,3,0, 
2015-08-31,86,59,10,5,0, 
2015-09-01,84,64,10,5,0, 
2015-09-02,83,65,10,4,0, 
2015-09-03,84,64,10,3,0, 
2015-09-04,88,62,10,6,0, 
2015-09-05,90,62,10,7,0.01, 
2015-09-06,88,63,10,6,0, 
2015-09-07,88,61,10,6,0, 
2015-09-08,88,61,10,5,0, 
2015-09-09,84,74,8,3,1.05,"Rain , Thunderstorm"
2015-09-10,84,71,7,2,0.79,"Fog , Rain , Thunderstorm"
2015-09-11,84,72,8,3,0, 
2015-09-12,80,55,10,5,0, 
2015-09-13,77,49,10,4,0, 
2015-09-14,77,53,10,5,0, 
2015-09-15,84,67,10,5,0, 
2015-09-16,84,72,9,6,0.04,Rain
2015-09-17,86,67,10,6,0, 
2015-09-18,86,64,10,6,0, 
2015-09-19,85,60,10,3,0, 
2015-09-20,82,60,-,3,0, 
2015-09-21,84,57,-,4,0, 
2015-09-22,84,56,10,4,0, 
2015-09-23,81,58,10,2,0, 
2015-09-24,82,49,10,2,0, 
2015-09-25,84,58,10,2,0,"Rain , Thunderstorm"
2015-09-26,82,54,10,3,0, 
2015-09-27,81,50,10,2,0, 
2015-09-28,79,64,10,3,0, 
2015-09-29,81,63,10,2,0, 
2015-09-30,83,56,10,2,0, 
2015-10-01,82,52,9,4,0, 
2015-10-02,78,45,10,5,0, 
2015-10-03,72,40,10,3,0, 
2015-10-04,73,45,10,2,0, 
2015-10-05,76,45,10,2,0, 
2015-10-06,77,44,10,3,0, 
2015-10-07,77,54,10,3,0, 
2015-10-08,80,64,10,3,0, 
2015-10-09,80,62,10,2,0, 
2015-10-10,79,56,10,3,0, 
2015-10-11,80,55,10,4,0, 
2015-10-12,86,62,9,6,0, 
2015-10-13,79,45,10,5,0, 
2015-10-14,78,36,10,3,0, 
2015-10-15,79,55,10,4,0, 
2015-10-16,76,60,10,2,0, 
2015-10-17,75,46,10,4,0, 
2015-10-18,71,33,10,4,0, 
2015-10-19,70,46,10,4,0, 
2015-10-20,73,61,10,4,0, 
2015-10-21,79,71,10,8,0,Rain
2015-10-22,76,85,7,7,0.16,Rain
2015-10-23,76,91,7,6,0.43,"Rain , Thunderstorm"
2015-10-24,68,94,4,9,4.79,Rain
2015-10-25,61,89,8,9,0.65,Rain
2015-10-26,69,62,10,6,0, 
2015-10-27,71,61,10,3,0, 
2015-10-28,70,53,10,4,0, 
2015-10-29,66,66,10,4,0, 
2015-10-30,71,90,4,8,4.93,"Fog , Rain , Thunderstorm"
2015-10-31,71,82,8,4,0.89,"Rain , Thunderstorm"
2015-11-01,67,75,10,3,0.07,Rain
2015-11-02,68,75,5,3,0,Fog
2015-11-03,69,74,7,3,0,Fog
2015-11-04,70,82,9,5,0,Rain
2015-11-05,79,83,9,6,0.05,"Rain , Thunderstorm"
2015-11-06,68,62,10,3,0.02,Rain
2015-11-07,60,79,8,8,0.53,"Fog , Rain"
2015-11-08,62,56,10,5,0, 
2015-11-09,63,66,10,1,0, 
2015-11-10,67,82,10,4,0, 
2015-11-11,77,62,10,7,0, 
2015-11-12,64,36,10,6,0, 
2015-11-13,61,47,10,4,0, 
2015-11-14,60,66,10,3,0.01,Rain
2015-11-15,62,73,10,4,0, 
2015-11-16,70,92,8,7,0.01,Rain
2015-11-17,61,69,8,4,1.03,Rain
2015-11-18,58,64,10,2,0, 
2015-11-19,63,59,10,1,0, 
2015-11-20,65,67,10,4,0, 
2015-11-21,54,63,10,7,0, 
2015-11-22,47,56,10,2,0, 
2015-11-23,48,61,10,2,0, 
2015-11-24,56,74,10,3,0, 
2015-11-25,68,77,10,5,0,Rain
2015-11-26,71,91,8,7,0.26,Rain
2015-11-27,58,94,6,7,1.46,"Fog , Rain"
2015-11-28,42,91,9,7,0.25,Rain
2015-11-29,45,91,8,4,0.04,Rain
2015-11-30,50,86,10,2,0, 
2015-12-01,53,72,10,2,0, 
2015-12-02,55,65,10,3,0,Fog
2015-12-03,52,61,10,1,0, 
2015-12-04,50,66,10,2,0, 
2015-12-05,51,66,10,2,0, 
2015-12-06,57,71,10,2,0, 
2015-12-07,57,64,10,1,0, 
2015-12-08,59,70,10,3,0, 
2015-12-09,62,61,10,2,0, 
2015-12-10,65,78,8,4,0, 
2015-12-11,66,79,6,6,0,Fog
2015-12-12,73,85,9,9,0.01,Rain
2015-12-13,60,84,6,4,1.54,Rain
2015-12-14,59,57,10,3,0, 
2015-12-15,64,86,10,4,0, 
2015-12-16,55,40,10,8,0, 
2015-12-17,54,54,10,4,0, 
2015-12-18,46,55,10,3,0, 
2015-12-19,51,68,10,4,0, 
2015-12-20,59,89,10,5,0,Rain
2015-12-21,65,79,9,2,0, 
2015-12-22,64,69,10,5,0, 
2015-12-23,67,59,9,3,0, 
2015-12-24,63,81,9,1,0, 
2015-12-25,61,77,9,2,0, 
2015-12-26,74,85,9,10,0.1,Rain
2015-12-27,55,89,8,10,1.32,"Rain , Thunderstorm"
2015-12-28,41,75,10,8,0, 
2015-12-29,43,74,8,3,0.03,Rain
2015-12-30,49,80,7,4,0,Rain
2015-12-31,46,78,10,6,0, 
2016-01-01,46,60,-,8,0,Rain
2016-01-02,45,77,-,2,0.2,Rain
2016-01-03,52,70,10,3,0,Rain
2016-01-04,48,58,10,4,0, 
2016-01-05,46,68,10,3,0,Rain
2016-01-06,50,86,5,3,0.13,"Rain , Thunderstorm"
2016-01-07,61,71,5,2,0,Fog
2016-01-08,55,86,7,3,0,Thunderstorm
2016-01-09,48,59,10,9,0, 
2016-01-10,42,61,10,4,0, 
2016-01-11,45,59,10,1,0, 
2016-01-12,50,58,10,2,0, 
2016-01-13,52,68,10,2,0, 
2016-01-14,59,75,10,3,0, 
2016-01-15,59,58,10,3,0, 
2016-01-16,54,61,10,5,0,Rain
2016-01-17,45,65,10,3,0, 
2016-01-18,48,70,10,2,0, 
2016-01-19,56,78,7,4,0, 
2016-01-20,51,70,10,4,0, 
2016-01-21,54,66,6,7,0.01,Rain
2016-01-22,46,56,10,8,0, 
2016-01-23,44,61,10,3,0, 
2016-01-24,53,61,10,5,0, 
2016-01-25,66,66,10,4,0, 
2016-01-26,51,50,10,10,0,Rain
2016-01-27,48,47,10,5,0, 
2016-01-28,52,53,10,2,0, 
2016-01-29,57,53,10,4,0, 
2016-01-30,62,59,10,6,0, 
2016-01-31,72,55,10,5,0, 
2016-02-01,66,73,7,8,0,Fog
2016-02-02,62,28,10,6,0, 
2016-02-03,49,41,10,7,0, 
2016-02-04,47,49,10,3,0, 
2016-02-05,48,47,10,4,0, 
2016-02-06,51,51,10,7,0,"Rain , Thunderstorm"
2016-02-07,50,62,10,3,0, 
2016-02-08,56,37,10,8,0, 
2016-02-09,57,40,10,6,0, 
2016-02-10,56,54,10,3,0, 
2016-02-11,68,36,10,5,0, 
2016-02-12,63,60,10,3,0, 
2016-02-13,64,60,10,6,0, 
2016-02-14,66,71,10,6,0, 
2016-02-15,62,59,10,5,0, 
2016-02-16,63,49,10,4,0, 
2016-02-17,63,35,10,6,0, 
2016-02-18,67,68,10,9,0, 
2016-02-19,73,63,10,8,0, 
2016-02-20,71,76,10,6,0, 
2016-02-21,68,86,10,3,0.01,Rain
2016-02-22,65,74,10,4,0, 
2016-02-23,54,76,8,9,1.33,"Rain , Thunderstorm"
2016-02-24,54,49,10,7,0, 
2016-02-25,54,53,10,5,0, 
2016-02-26,53,42,10,3,0, 
2016-02-27,58,62,10,5,0, 
2016-02-28,67,72,10,7,0, 
2016-02-29,70,72,10,6,0, 
2016-03-01,70,62,10,8,0, 
2016-03-02,64,59,10,6,0, 
2016-03-03,73,53,10,7,0, 
2016-03-04,61,48,10,4,0, 
2016-03-05,68,66,10,6,0, 
2016-03-06,68,74,9,9,0, 
2016-03-07,70,76,9,11,0.01,Rain
2016-03-08,76,74,8,9,0.22,"Rain , Thunderstorm"
2016-03-09,65,92,6,8,2.18,"Rain , Thunderstorm"
2016-03-10,61,92,8,8,0.4,Rain
2016-03-11,65,87,7,3,0.36,"Rain , Thunderstorm"
2016-03-12,66,75,10,4,0,Rain
2016-03-13,71,59,8,4,0, 
2016-03-14,73,48,10,5,0, 
2016-03-15,80,59,7,6,0, 
2016-03-16,71,61,9,5,0, 
2016-03-17,73,76,6,4,0.02,Rain
2016-03-18,68,85,7,5,0.07,"Rain , Thunderstorm"
2016-03-19,55,52,10,11,0, 
2016-03-20,53,44,10,5,0, 
2016-03-21,52,57,10,4,0, 
2016-03-22,62,67,10,9,0, 
2016-03-23,74,71,10,9,0.05, 
2016-03-24,59,51,8,8,0.15,"Rain , Thunderstorm"
2016-03-25,57,60,10,4,0, 
2016-03-26,61,75,9,4,0, 
2016-03-27,65,70,8,5,0,Rain
2016-03-28,62,51,10,4,0, 
2016-03-29,64,76,5,6,0.02,Rain
2016-03-30,73,88,5,7,0.03,Rain
2016-03-31,76,59,7,5,0, 
2016-04-01,59,57,9,8,0.34,"Rain , Thunderstorm"
2016-04-02,60,50,10,5,0, 
2016-04-03,62,58,10,3,0, 
2016-04-04,68,48,10,4,0, 
2016-04-05,68,50,10,5,0, 
2016-04-06,69,56,10,6,0, 
2016-04-07,67,55,10,3,0, 
2016-04-08,68,51,10,4,0, 
2016-04-09,68,63,10,5,0.02,"Rain , Thunderstorm"
2016-04-10,72,75,10,8,0, 
2016-04-11,80,74,10,5,0, 
2016-04-12,68,83,8,7,1.19,"Rain , Thunderstorm"
2016-04-13,65,83,8,4,0.4,Rain
2016-04-14,66,75,6,4,0,Fog
2016-04-15,67,77,8,5,0, 
2016-04-16,70,92,7,8,0.25,Rain
2016-04-17,71,90,5,6,1.34,"Fog , Rain , Thunderstorm"
2016-04-18,69,87,6,4,1.13,"Rain , Thunderstorm"
2016-04-19,72,79,6,2,0, 
2016-04-20,71,72,9,4,0.58,"Rain , Thunderstorm"
2016-04-21,72,70,8,5,0.41,"Rain , Thunderstorm"
2016-04-22,72,63,10,4,0, 
2016-04-23,69,61,10,3,0, 
2016-04-24,71,79,10,6,0, 
2016-04-25,79,76,10,7,0,Thunderstorm
2016-04-26,79,77,8,9,0, 
2016-04-27,76,54,8,5,0.54,"Rain , Thunderstorm"
2016-04-28,75,71,8,7,0, 
2016-04-29,80,82,7,7,0,Rain
2016-04-30,76,73,8,4,0.92,"Fog , Rain , Thunderstorm"
2016-05-01,72,69,10,7,0, 
2016-05-02,64,68,10,7,0,"Rain , Thunderstorm"
2016-05-03,67,60,10,4,0, 
2016-05-04,71,57,10,5,0, 
2016-05-05,74,51,10,4,0, 
2016-05-06,71,60,10,3,0, 
2016-05-07,73,65,10,6,0, 
2016-05-08,70,88,10,8,0.11,Rain
2016-05-09,77,69,10,7,0, 
2016-05-10,79,75,6,8,0.27,"Rain , Thunderstorm"
2016-05-11,76,76,8,6,0.33,"Rain , Thunderstorm"
2016-05-12,76,78,9,4,0.11,"Rain , Thunderstorm"
2016-05-13,79,69,10,4,0, 
2016-05-14,72,87,6,2,0.77,"Rain , Thunderstorm"
2016-05-15,67,83,9,4,0.23,Rain
2016-05-16,74,84,6,5,0.26,Rain
2016-05-17,74,83,6,5,0.2,"Rain , Thunderstorm"
2016-05-18,71,77,10,7,0.16,"Rain , Thunderstorm"
2016-05-19,69,84,5,5,2.25,"Rain , Thunderstorm"
2016-05-20,73,74,9,3,0, 
2016-05-21,77,81,10,4,0, 
2016-05-22,80,82,10,5,0, 
2016-05-23,78,84,9,7,0.01,Rain
2016-05-24,81,76,10,8,0, 
2016-05-25,82,81,8,6,0, 
2016-05-26,79,76,8,7,0.52,"Rain , Thunderstorm"
2016-05-27,71,87,8,6,0.35,"Rain , Thunderstorm"
2016-05-28,78,79,6,5,0.02,"Fog , Rain , Thunderstorm"
2016-05-29,79,78,8,6,0.18,"Rain , Thunderstorm"
2016-05-30,78,67,8,5,0.31,"Rain , Thunderstorm"
2016-05-31,75,85,8,3,1.07,"Rain , Thunderstorm"
2016-06-01,78,75,6,2,0.19,Rain
2016-06-02,76,76,7,4,0.36,"Rain , Thunderstorm"
2016-06-03,75,74,6,3,1.61,"Rain , Thunderstorm"
2016-06-04,77,76,9,5,0.1,Rain
2016-06-05,78,66,10,6,0, 
2016-06-06,80,53,10,4,0, 
2016-06-07,81,64,10,2,0, 
2016-06-08,81,71,10,3,0, 
2016-06-09,82,73,10,5,0, 
2016-06-10,80,77,10,3,0, 
2016-06-11,85,72,9,6,0, 
2016-06-12,86,74,10,6,0, 
2016-06-13,85,76,10,5,0, 
2016-06-14,86,71,10,6,0, 
2016-06-15,87,66,8,7,0, 
2016-06-16,86,71,9,6,0, 
2016-06-17,87,70,10,6,0, 
2016-06-18,86,67,9,4,0, 
2016-06-19,86,67,10,4,0, 
2016-06-20,85,65,10,4,0, 
2016-06-21,86,66,10,4,0, 
2016-06-22,86,72,10,6,0, 
2016-06-23,85,70,10,6,0, 
2016-06-24,84,73,10,6,0, 
2016-06-25,83,81,10,5,0.02,"Rain , Thunderstorm"
2016-06-26,86,73,9,5,0, 
2016-06-27,86,65,10,2,0, 
2016-06-28,87,69,9,3,0.33,"Rain , Thunderstorm"
2016-06-29,84,66,10,2,0, 
2016-06-30,85,65,10,4,0, 
2016-07-01,85,70,10,5,0, 
2016-07-02,87,67,10,7,0, 
2016-07-03,88,67,10,8,0, 
2016-07-04,90,62,10,8,0, 
2016-07-05,89,65,9,8,0, 
2016-07-06,90,68,10,8,0, 
2016-07-07,89,64,10,9,0, 
2016-07-08,90,64,10,7,0, 
2016-07-09,89,65,10,7,0, 
2016-07-10,87,67,9,6,0.04,"Rain , Thunderstorm"
2016-07-11,90,60,10,9,0, 
2016-07-12,89,64,10,9,0, 
2016-07-13,91,64,10,8,0, 
2016-07-14,89,64,10,8,0, 
2016-07-15,90,62,10,7,0, 
2016-07-16,88,66,10,5,0, 
2016-07-17,88,63,10,7,0, 
2016-07-18,89,65,10,5,0, 
2016-07-19,89,64,10,5,0, 
2016-07-20,89,62,10,5,0, 
2016-07-21,89,60,10,4,0, 
2016-07-22,89,59,10,4,0, 
2016-07-23,90,60,10,6,0, 
2016-07-24,90,64,10,5,0, 
2016-07-25,89,66,9,3,0.76,"Rain , Thunderstorm"
2016-07-26,84,76,7,2,0.08,"Rain , Thunderstorm"
2016-07-27,83,78,6,3,1.06,"Fog , Rain , Thunderstorm"
2016-07-28,86,70,10,3,0,Thunderstorm
2016-07-29,85,67,10,4,0, 
2016-07-30,87,71,10,5,0, 
2016-07-31,88,66,-,6,0, 
2016-08-01,87,62,10,6,0, 
2016-08-02,87,67,10,5,0, 
2016-08-03,88,68,10,4,0, 
2016-08-04,88,65,10,5,0, 
2016-08-05,89,67,10,5,0, 
2016-08-06,89,63,10,4,0, 
2016-08-07,89,65,10,6,0, 
2016-08-08,89,65,10,5,0, 
2016-08-09,91,66,10,6,0, 
2016-08-10,92,64,10,5,0, 
2016-08-11,90,64,10,5,0, 
2016-08-12,92,63,10,5,0, 
2016-08-13,87,73,10,3,0.1,"Rain , Thunderstorm"
2016-08-14,78,90,7,3,0.92,"Rain , Thunderstorm"
2016-08-15,74,97,5,2,2.35,Rain
2016-08-16,77,90,6,3,1.79,"Fog , Rain , Thunderstorm"
2016-08-17,80,90,8,3,0.3,"Rain , Thunderstorm"
2016-08-18,81,84,9,2,0.17,Rain
2016-08-19,84,76,9,5,0.06,Rain
2016-08-20,78,87,8,4,0.74,"Rain , Thunderstorm"
2016-08-21,78,87,9,2,0.11,Rain
2016-08-22,83,75,9,4,0.04,Rain
2016-08-23,86,70,10,7,0, 
2016-08-24,85,72,10,6,0, 
2016-08-25,84,75,10,2,0.04, 
2016-08-26,84,73,10,3,0, 
2016-08-27,82,73,10,3,0, 
2016-08-28,83,72,9,3,0.16,Rain
2016-08-29,82,75,9,5,0.06,Rain
2016-08-30,83,73,10,4,0, 
2016-08-31,84,75,10,2,0.09,Rain
2016-09-01,86,70,10,4,0, 
2016-09-02,84,73,10,3,0, 
2016-09-03,83,73,9,3,0, 
2016-09-04,84,73,9,3,0.01,"Rain , Thunderstorm"
2016-09-05,84,77,10,5,0,"Rain , Thunderstorm"
2016-09-06,86,79,10,6,0.01,"Rain , Thunderstorm"
2016-09-07,87,75,10,6,0, 
2016-09-08,86,70,10,6,0, 
2016-09-09,86,72,10,6,0, 
2016-09-10,82,68,9,6,0.05,Rain
2016-09-11,81,64,10,2,0, 
2016-09-12,82,70,10,3,0, 
2016-09-13,84,73,10,3,0,Rain
2016-09-14,84,66,10,3,0,Rain
2016-09-15,83,70,10,3,0, 
2016-09-16,85,69,10,2,0, 
2016-09-17,85,67,10,1,0, 
2016-09-18,87,70,10,2,0, 
2016-09-19,88,68,10,3,0, 
2016-09-20,87,66,10,3,0, 
2016-09-21,86,62,10,2,0, 
2016-09-22,82,64,10,5,0, 
2016-09-23,85,73,9,5,0.03,Rain
2016-09-24,87,72,10,5,0.01,"Rain , Thunderstorm"
2016-09-25,79,83,9,4,0.76,"Fog , Rain , Thunderstorm"
2016-09-26,70,89,7,6,1.22,Rain
2016-09-27,74,71,10,3,0, 
2016-09-28,77,61,10,1,0, 
2016-09-29,75,61,10,5,0, 
2016-09-30,72,54,10,2,0, 
2016-10-01,70,65,10,1,0, 
2016-10-02,72,65,10,2,0, 
2016-10-03,75,66,10,3,0, 
2016-10-04,81,69,10,5,0, 
2016-10-05,84,72,10,5,0, 
2016-10-06,84,71,10,5,0, 
2016-10-07,76,74,10,5,0,Rain
2016-10-08,74,69,10,5,0, 
2016-10-09,71,49,10,4,0, 
2016-10-10,68,53,10,1,0, 
2016-10-11,71,57,10,1,0, 
2016-10-12,76,66,10,3,0, 
2016-10-13,79,73,10,2,0.17,Rain
2016-10-14,77,74,7,3,0,"Fog , Rain"
2016-10-15,81,70,10,4,0, 
2016-10-16,85,66,10,5,0, 
2016-10-17,84,69,10,6,0, 
2016-10-18,84,67,10,6,0, 
2016-10-19,84,71,10,5,0, 
2016-10-20,74,60,10,7,0, 
2016-10-21,65,50,10,3,0, 
2016-10-22,64,57,10,2,0, 
2016-10-23,70,63,10,3,0,"Rain , Thunderstorm"
2016-10-24,77,71,10,4,0, 
2016-10-25,77,72,8,3,0, 
2016-10-26,76,69,10,2,0, 
2016-10-27,76,68,10,3,0, 
2016-10-28,74,67,10,2,0, 
2016-10-29,75,68,10,2,0, 
2016-10-30,76,67,10,2,0, 
2016-10-31,73,72,8,3,0,Fog
2016-11-01,81,72,9,5,0.33,"Rain , Thunderstorm"
2016-11-02,81,78,9,6,0.01,Rain
2016-11-03,74,84,8,5,1.07,"Fog , Rain , Thunderstorm"
2016-11-04,71,89,9,4,0, 
2016-11-05,68,91,6,2,0.24,Rain
2016-11-06,68,85,10,2,0.07,Rain
2016-11-07,66,94,5,2,0.08,Rain
2016-11-08,66,92,8,4,0.49,"Rain , Thunderstorm"
2016-11-09,63,94,6,6,0.17,Rain
2016-11-10,64,72,10,3,0, 
2016-11-11,65,79,8,2,0,Rain
2016-11-12,67,72,8,4,0, 
2016-11-13,65,75,10,2,0, 
2016-11-14,69,74,6,2,0,Fog
2016-11-15,73,60,10,2,0, 
2016-11-16,71,58,10,3,0, 
2016-11-17,70,74,9,7,0, 
2016-11-18,66,62,10,7,0,Rain
2016-11-19,52,46,10,5,0, 
2016-11-20,51,55,10,2,0, 
2016-11-21,61,64,10,5,0, 
2016-11-22,69,83,9,5,0.49,"Rain , Thunderstorm"
2016-11-23,62,71,9,3,0.13,Rain
2016-11-24,61,70,10,1,0, 
2016-11-25,61,87,10,4,0.03,Rain
2016-11-26,62,69,10,2,0, 
2016-11-27,66,75,10,6,0, 
2016-11-28,65,53,10,6,0, 
2016-11-29,64,53,10,3,0, 
2016-11-30,55,45,10,4,0, 
2016-12-01,53,56,10,3,0, 
2016-12-02,58,77,10,4,0.22,Rain
2016-12-03,51,95,6,6,1.29,Rain
2016-12-04,51,88,8,6,0.37,Rain
2016-12-05,50,95,5,3,0.63,Rain
2016-12-06,51,84,8,4,0,Fog
2016-12-07,48,86,7,3,0, 
2016-12-08,44,68,10,10,0, 
2016-12-09,40,45,10,5,0, 
2016-12-10,44,75,8,3,0, 
2016-12-11,59,91,5,4,0.02,"Fog , Rain"
2016-12-12,57,73,10,3,0, 
2016-12-13,64,73,7,4,0, 
2016-12-14,50,78,10,4,0, 
2016-12-15,50,78,7,5,0, 
2016-12-16,59,82,8,5,0, 
2016-12-17,55,80,6,6,0, 
2016-12-18,32,48,10,12,0, 
2016-12-19,34,42,10,5,0, 
2016-12-20,47,40,10,2,0, 
2016-12-21,57,41,10,4,0, 
2016-12-22,59,48,10,4,0, 
2016-12-23,60,74,6,1,0.01,"Fog , Rain"
2016-12-24,72,85,9,7,0, 
2016-12-25,74,74,10,9,0, 
2016-12-26,77,74,10,4,0,Rain
2016-12-27,69,72,10,1,0, 
2016-12-28,73,72,9,3,0, 
2016-12-29,60,51,10,9,0, 
2016-12-30,52,38,10,4,0, 
2016-12-31,64,70,10,3,0,Rain
